"COL_PROJECT_ID","COL_COVER_PAR","COL_COVER_POL","COL_PRIORITY","COL_SUBJ_OWNER","COL_NAME","COL_PLACE_CODE","COL_SUBJ_CODE","COL_YEAR_START","COL_YEAR_END","COL_COST_IN_EXP_ALL","COL_COST_ALL","COL_COST_FILL_TO_BEF_2","COL_COST_FILL_TO_BEF_1","COL_COST_NEED_0","COL_COST_NO_PUMP_BEF_1","COL_COST_GR_A_0","COL_COST_ALT_SRC_REQ","COL_COST_GR_F_0","COL_COST_GR_B_0","COL_COST_GR_C_0","COL_COST_GR_A_1","COL_COST_GR_C_1","COL_COST_GR_SUM_1","COL_COST_GR_A_2","COL_COST_GR_C_2","COL_COST_GR_SUM_2","COL_COST_GR_A_3","COL_COST_GR_C_3","COL_COST_GR_SUM_3","COL_COST_AFT",
"0251/22","3631","6121",2,"odbor investièní (ORJ 230)","Doplnìní VO ul. Ostravického","Slezská Ostrava","Magistrát mìsta Ostravy",2021,2025,0,739000,89000,0,650000,0,650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0069/21","4350","6351",2,"Domov Iris","Modernizace IT struktury organizace","Mariánské Hory a Hulváky","Domov Iris",2021,2025,0,2490056,84700,0,0,0,0,0,0,0,0,2405356,0,2405356,0,0,0,0,0,0,0,
"0345/23","6171","6122",1,"odbor hospodáøské správy (ORJ 136),odbor hospodáøské správy (ORJ 130)","Posuvné dvìøe u vrátnic, zajištìní bezpeènosti","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2023,2024,0,880000,0,0,880000,0,880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"","2321","6901",1,"odbor investièní (ORJ 230)","Fond pro kanalizace - rezerva","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2023,2024,0,50000000,0,0,50000000,50000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0182/23","2143","6313",1,"Èerná louka s.r.o.","Tepelné èerpadlo Vila Tereza","Moravská Ostrava a Pøívoz","Èerná louka s.r.o.",2024,2024,0,1100000,0,0,1100000,0,1100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0334/23","6330","6363",1,"MOb Svinov","Zakoupení objektù obèanské vybavenosti è.p. 1084, 1085 a 1086 na ul. Nad Porubkou v Ostravì - Svinovì (ECHO)","Svinov","MOb Svinov",2024,2026,0,28300000,0,0,0,0,0,0,0,0,0,0,0,0,22400000,5900000,28300000,0,0,0,0,
"0368/22","6330","6363",4,"MOb Radvanice a Bartovice","Rekonstrukce zpevnìnıch ploch, MŠ Bartovice","Radvanice a Bartovice","MOb Radvanice a Bartovice",2022,2025,4769337,8265661,346612,114950,0,0,0,0,0,0,0,5463000,2341099,7804099,0,0,0,0,0,0,0,
"0034/23","6330","6363",1,"MOb Poruba","Parkovištì u FNO v Ostravì-Porubì","Poruba","MOb Poruba",2024,2025,0,6000000,0,0,0,0,0,0,0,0,0,3000000,3000000,6000000,0,0,0,0,0,0,0,
"0330/20","2219","6121",2,"odbor investièní (ORJ 230)","Podzemní garáe Prokešovo nám. - stavební úpravy","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2023,2026,0,80189000,0,0,4139000,0,4139000,0,0,0,0,41450000,0,41450000,0,34600000,34600000,0,0,0,0,
"0305/19","2310","6121",1,"odbor investièní (ORJ 230)","Hrušov - dostavba kanalizace v lokalitì Za Tratí a rekonstrukce vodovodu ul. Divišova","Slezská Ostrava","Magistrát mìsta Ostravy",2016,2026,0,1694000,0,0,0,0,0,0,0,0,0,294000,1400000,1694000,0,0,0,0,0,0,0,
"0305/19","2321","6121",1,"odbor investièní (ORJ 230)","Hrušov - dostavba kanalizace v lokalitì Za Tratí a rekonstrukce vodovodu ul. Divišova","Slezská Ostrava","Magistrát mìsta Ostravy",2016,2026,0,98208000,555000,481000,372000,372000,0,0,0,0,0,12600000,60000000,72600000,4200000,20000000,24200000,0,0,0,0,
"0607/19","6330","6363",1,"MOb Slezská Ostrava","Multifunkèní dùm Muglinov","Slezská Ostrava","MOb Slezská Ostrava",2019,2026,68000000,371550990,3340810,2490180,99720000,0,65520000,0,0,0,34200000,87360000,71440000,158800000,65520000,41680000,107200000,0,0,0,0,
"0252/23","3233","6351",3,"Støedisko volného èasu Korunka, Ostrava-Mariánské Hory","Rekonstrukce a sanace sklepních prostor pro monost dalšího vyuití - støedisko Korunní (SVÈ Korunka)","Mariánské Hory a Hulváky","Støedisko volného èasu Korunka, Ostrava-Mariánské Hory",2023,2026,0,1740000,0,5000,0,0,0,0,0,0,0,0,0,0,1735000,0,1735000,0,0,0,0,
"0272/23","3639","6130",1,"odbor majetkovı (ORJ 137)","Vıkup pozemkù Èeskomoravská pozemková s.r.o.","Radvanice a Bartovice","Magistrát mìsta Ostravy",2024,2024,0,1294000,0,0,1294000,0,1294000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0407/19","2321","6121",1,"odbor investièní (ORJ 230)","Odkanalizování lokality Pod Kaplí - Nad Kaplí","Radvanice a Bartovice","Magistrát mìsta Ostravy",2020,2028,0,82800000,974000,5220000,12780000,3100000,1680000,0,8000000,0,0,0,20000000,20000000,0,1826000,1826000,0,10000000,10000000,32000000,
"0002/21","2310","6121",3,"odbor investièní (ORJ 230)","Rekonstrukce kanalizace a vodovodu ul. Hollarova a Šubertova","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2021,2025,0,11811657,525382,10512275,774000,774000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0002/21","2321","6121",3,"odbor investièní (ORJ 230)","Rekonstrukce kanalizace a vodovodu ul. Hollarova a Šubertova","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2021,2024,0,120000,0,0,120000,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0338/22","3639","6121",3,"odbor investièní (ORJ 230)","Technická infrastruktura pro rodinné domy v Hrabové","Hrabová","Magistrát mìsta Ostravy",2024,2027,0,71333000,0,0,0,0,0,0,0,0,0,1500000,0,1500000,2500000,0,2500000,67333000,0,67333000,0,
"0521/19","2334","6121",2,"odbor investièní (ORJ 230)","Levobøení - revitalizace nábøeí Ostravice za vıstavištìm Èerná louka","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2019,2026,0,64802890,29504890,201000,16377000,1280000,15097000,0,0,0,0,16720000,0,16720000,2000000,0,2000000,0,0,0,0,
"0264/23","3392","6313",1,"AKORD & POKLAD, s.r.o.","AV technika do Akordu - modernizace a dovybavení","Ostrava - Jih","AKORD & POKLAD, s.r.o.",2025,2026,0,10800000,0,0,0,0,0,0,0,0,0,5600000,0,5600000,5200000,0,5200000,0,0,0,0,
"0048/12","3741","6351",3,"Zoologická zahrada a botanickı park Ostrava","Expozice levhartù v Zoo Ostrava","Slezská Ostrava","Zoologická zahrada a botanickı park Ostrava",2008,2026,0,31545000,45000,0,0,0,0,0,0,0,0,0,1500000,1500000,30000000,0,30000000,0,0,0,0,
"0110/20","2321","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce kompresorù pro míchání VN na ÚÈOV","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2020,2024,0,8919000,6983000,0,1936000,1694000,42000,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,
"0190/23","6330","6363",4,"MOb Radvanice a Bartovice","Poøízení dvou elektrovozidel pro Mìstskı obvod Ostrava-Radvanice a Bartovice","Radvanice a Bartovice","MOb Radvanice a Bartovice",2023,2025,660000,3186000,0,0,926000,0,0,0,0,0,926000,2260000,0,2260000,0,0,0,0,0,0,0,
"0166/23","3522","6351",1,"Mìstská nemocnice Ostrava","Klimatizace v MNO V","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2025,2025,0,3000000,0,0,0,0,0,0,0,0,0,0,3000000,3000000,0,0,0,0,0,0,0,
"","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","MOb Hošálkovice - Investièní neúèelová dotace","Hošálkovice","MOb Hošálkovice",2024,2024,0,4200000,0,0,4200000,0,4200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0321/23","6330","6363",1,"MOb Tøebovice","Revitalizace zelenì ul. Kozinova p.è.913  v Ostravì -Tøebovicích","Tøebovice","MOb Tøebovice",2023,2025,6570000,7560000,0,260000,0,0,0,0,0,0,0,0,6570000,6570000,0,730000,730000,0,0,0,0,
"0142/20","2143","6313",1,"Èerná louka s.r.o.","Vila Tereza","Moravská Ostrava a Pøívoz","Èerná louka s.r.o.",2022,2026,0,12200000,4200000,0,2000000,0,2000000,0,0,0,0,5000000,0,5000000,1000000,0,1000000,0,0,0,0,
"0239/20","3639","6130",1,"odbor majetkovı (ORJ 137)","Vıkup pozemkù dle potøeb odboru investièního","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2027,0,60000000,0,0,5400000,0,5400000,0,0,0,0,14600000,0,14600000,20000000,0,20000000,20000000,0,20000000,0,
"0289/21","2321","6121",1,"odbor investièní (ORJ 230)","ÚÈOV rekonstrukce plynojemu","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2022,2024,0,16523000,894000,5250000,10379000,10379000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0135/18","6330","6363",3,"MOb Nová Ves","Vybudování zázemí pro JSDH Nová Ves - PD","Nová Ves","MOb Nová Ves",2025,2027,0,1500000,0,0,0,0,0,0,0,0,0,400000,100000,500000,400000,100000,500000,400000,100000,500000,0,
"0126/19","2310","6121",2,"odbor investièní (ORJ 230)","Pøíprava VH staveb - PN","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2019,2028,0,1984000,0,100000,860000,700000,28000,0,132000,0,0,0,424000,424000,0,300000,300000,0,300000,300000,0,
"0126/19","2321","6121",2,"odbor investièní (ORJ 230)","Pøíprava VH staveb - PN","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2019,2028,0,3209000,0,200000,1047000,200000,147000,0,700000,0,0,0,562000,562000,0,700000,700000,0,700000,700000,0,
"0647/19","2212","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce kanalizace ul. Pøemyslovcù vè. komunikace","Mariánské Hory a Hulváky","Magistrát mìsta Ostravy",2015,2025,0,40525000,175000,220000,12980000,880000,12100000,0,0,0,0,27150000,0,27150000,0,0,0,0,0,0,0,
"0647/19","2321","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce kanalizace ul. Pøemyslovcù vè. komunikace","Mariánské Hory a Hulváky","Magistrát mìsta Ostravy",2015,2025,0,116152030,1347030,32465000,82340000,48460000,5880000,0,28000000,0,0,0,0,0,0,0,0,0,0,0,0,
"0255/22","6171","6125",1,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Obnova a modernizace metropolitní sítì  ","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2023,2025,0,1690000,0,0,1400000,0,1400000,0,0,0,0,290000,0,290000,0,0,0,0,0,0,0,
"0274/23","3639","6130",1,"odbor majetkovı (ORJ 137)","Vıkup pozemku od FO k.ú. Moravská Ostrava","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2024,2025,0,400000,0,0,400000,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0892/19","3392","6313",1,"AKORD & POKLAD, s.r.o.","Rekonstrukce letního kina AMFI za DK Poklad - 2. etapa","Poruba","AKORD & POKLAD, s.r.o.",2024,2025,0,20700000,0,0,500000,0,500000,0,0,0,0,20200000,0,20200000,0,0,0,0,0,0,0,
"0160/20","2310","6121",2,"odbor investièní (ORJ 230)","Rekonstrukce studny S 12, prameništì Nová Ves","Nová Ves","Magistrát mìsta Ostravy",2019,2026,0,16015000,0,0,890000,430000,80000,0,380000,0,0,2625000,12500000,15125000,0,0,0,0,0,0,0,
"0203/20","4350","6351",1,"Domov Slunovrat, Ostrava-Pøívoz","II. etapa rekonstrukce pùdních prostor hlavní budovy   ","Moravská Ostrava a Pøívoz","Domov Slunovrat, Ostrava-Pøívoz",2024,2026,0,6500000,0,0,1300000,0,1300000,0,0,0,0,5200000,0,5200000,0,0,0,0,0,0,0,
"0213/19","2219","6121",2,"odbor investièní (ORJ 230)","Parkovištì Most Èeskobratrská","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2016,2027,0,25299763,5817763,0,695000,695000,0,0,0,0,0,0,0,0,0,0,0,18787000,0,18787000,0,
"","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","MOb MOaP - Investièní neúèelová dotace","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2024,2024,0,41105000,0,0,41105000,0,41105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0473/19","3632","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce Krematoria Ostrava","Slezská Ostrava","Krematorium Ostrava, a.s.",2019,2026,0,205292519,2609904,6645615,5995000,0,0,0,0,0,5995000,59669000,1735000,61404000,128638000,0,128638000,0,0,0,0,
"0415/19","2310","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce filtrace Bìlskı les","Ostrava - Jih","Magistrát mìsta Ostravy",2018,2024,0,7320386,1028386,4992000,1300000,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"1087/19","3741","6121",1,"Zoologická zahrada a botanickı park Ostrava","Amphibiárium v ZOO Ostrava","Slezská Ostrava","Magistrát mìsta Ostravy",2018,2027,0,31998100,848100,0,0,0,0,0,0,0,0,10000000,0,10000000,0,6050000,6050000,15100000,0,15100000,0,
"0026/23","6330","6363",2,"MOb Proskovice","Stavební úpravy malé zasedací místnosti ÚMOb Proskovice","Proskovice","MOb Proskovice",2023,2024,0,450000,0,50000,0,0,0,0,0,0,0,0,400000,400000,0,0,0,0,0,0,0,
"0350/23","6330","6363",2,"MOb Vítkovice","Revitalizace plochy na Mírovém námìstí","Vítkovice","MOb Vítkovice",2025,2025,0,15000000,0,0,0,0,0,0,0,0,0,10500000,4500000,15000000,0,0,0,0,0,0,0,
"0358/19","3639","6121",1,"odbor investièní (ORJ 230)","MSIC - PIANO, TANDEM, VIVA, TRIDENT - investièní akce souhrnnì","Pustkovec","Magistrát mìsta Ostravy",2020,2026,0,47836113,10836113,10000000,2000000,0,2000000,0,0,0,0,7000000,0,7000000,18000000,0,18000000,0,0,0,0,
"0259/23","1014","6121",1,"odbor ochrany ivotního prostøedí (ORJ 190)","Rekonstrukce provozní èásti útulku pro psy v Ostravì-Tøebovicích","Tøebovice","Magistrát mìsta Ostravy",2024,2027,0,26000000,0,0,1000000,0,1000000,0,0,0,0,15000000,0,15000000,5000000,0,5000000,5000000,0,5000000,0,
"0156/20","2310","6121",2,"odbor investièní (ORJ 230)","Stavba studny D 6, prameništì Dubí","Ostrava - Jih","Magistrát mìsta Ostravy",2019,2027,0,14976000,0,0,0,0,0,0,0,0,0,80000,376000,456000,1260000,6000000,7260000,1260000,6000000,7260000,0,
"0375/19","5299","6121",1,"odbor investièní (ORJ 230)","Mìsteèko bezpeèí","Ostrava - Jih","Magistrát mìsta Ostravy",2017,2026,0,107646360,3754932,3671428,20220000,220000,10000000,0,0,0,10000000,30000000,30000000,60000000,10000000,10000000,20000000,0,0,0,0,
"0131/21","2212","6121",2,"odbor dopravy (ORJ 100)","SSZ køiovatky 28. øíjna - Novináøská - Vıstavní a pøechodu 28. øíjna - Dùm energetiky","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2027,2027,0,9533000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9533000,0,9533000,0,
"","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","MOb Nová Ves - Investièní neúèelová dotace","Nová Ves","MOb Nová Ves",2024,2024,0,3626000,0,0,3626000,934000,2692000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"1068/19","4350","6351",1,"Domov Sluneènice, Ostrava-Poruba","Nátìr kovovıch konstrukcí exteriéru budov","Poruba","Domov Sluneènice, Ostrava-Poruba",2022,2026,0,3700000,200000,0,0,0,0,0,0,0,0,2800000,0,2800000,700000,0,700000,0,0,0,0,
"0168/20","3311","6351",1,"Národní divadlo moravskoslezské","Zvednutí stropu zkušebny v budovì DAD (alt. nástavba)","Moravská Ostrava a Pøívoz","Národní divadlo moravskoslezské",2023,2025,0,7700000,0,700000,0,0,0,0,0,0,0,7000000,0,7000000,0,0,0,0,0,0,0,
"0153/19","2212","6121",2,"odbor investièní (ORJ 230)","Rekonstrukce Sokolské tøídy","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2018,2029,0,211267481,866481,0,0,0,0,0,0,0,0,6171000,0,6171000,2129600,0,2129600,73000400,0,73000400,129100000,
"0288/22","2321","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce OK U Zámeèku + OK Øíèní","Ostrava - Jih","Magistrát mìsta Ostravy",2020,2025,0,6678000,0,0,1596000,769000,144000,0,683000,0,0,882000,4200000,5082000,0,0,0,0,0,0,0,
"0265/19","2321","6121",4,"odbor investièní (ORJ 230)","Na Baranovci - rekonstrukce a dostavba kanalizace","Slezská Ostrava","Magistrát mìsta Ostravy",2017,2034,0,1211540,453750,119790,638000,120000,90000,0,428000,0,0,0,0,0,0,0,0,0,0,0,0,
"0291/22","6330","6363",2,"MOb Michálkovice","Vybudování nové èásti komunikace Chleborádova","Michálkovice","MOb Michálkovice",2023,2025,0,950000,0,150000,0,0,0,0,0,0,0,640000,160000,800000,0,0,0,0,0,0,0,
"0011/21","2212","6121",1,"odbor investièní (ORJ 230)","Most na ul. Závodní pøes eleznièní a tramvajovou tra v Ostravì-Vítkovicích","Vítkovice","Magistrát mìsta Ostravy",2020,2026,220000000,335511860,500400,480160,19156000,5931000,13225000,0,0,0,0,157233900,0,157233900,158141400,0,158141400,0,0,0,0,
"0144/22","4350","6351",1,"Domov pro seniory Kamenec, Slezská Ostrava","Rekonstrukce kuchyòskıch linek na oddìlení D1 a D3","Slezská Ostrava","Magistrát mìsta Ostravy",2024,2024,0,450000,0,0,450000,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0117/23","4350","6351",1,"Domov pro seniory Kamenec, Slezská Ostrava","Pøestavba 1 spoleèné koupelny na sprchovı kout","Slezská Ostrava,statutární mìsto Ostrava","Magistrát mìsta Ostravy",2025,2025,0,200000,0,0,0,0,0,0,0,0,0,200000,0,200000,0,0,0,0,0,0,0,
"0605/19","6330","6363",1,"MOb Slezská Ostrava","Rekonstrukce hasièské zbrojnice Heømanice","Slezská Ostrava","MOb Slezská Ostrava",2020,2024,6750000,37995390,954690,2509000,29531700,5256000,10000000,0,0,4500000,9775700,5000000,0,5000000,0,0,0,0,0,0,0,
"0189/23","4357","6451",1,"Domov Sluníèko, Ostrava-Vítkovice","Vımìna oken v objektu budovy A  Domov Sluníèko","Vítkovice","Magistrát mìsta Ostravy",2025,2025,1800000,1800000,0,0,0,0,0,0,0,0,0,1800000,0,1800000,0,0,0,0,0,0,0,
"0256/23","6171","6111",1,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Pøevodník pro práci s JVF DTM","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2025,0,450000,0,0,450000,0,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0295/21","6330","6363",2,"MOb Moravská Ostrava a Pøívoz","Pokroèilé metody ve vzdìlávání ve vybranıch ZŠ MOb MOaP","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2021,2025,11601900,13141600,0,0,0,0,0,0,0,0,0,6571000,6570600,13141600,0,0,0,0,0,0,0,
"0248/23","5522","6121",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","IVC Ostrava - Zábøeh - revitalizace fasády celkù A a E + H","Ostrava - Jih","Magistrát mìsta Ostravy",2027,2027,0,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,20000000,0,
"0143/21","6330","6363",1,"MOb Ostrava-Jih","Rekonstrukce podchodù pod ulici Plzeòskou - Dolní","Ostrava - Jih","MOb Ostrava-Jih",2022,2025,0,14139550,0,1639550,12500000,0,5000000,0,0,0,7500000,0,0,0,0,0,0,0,0,0,0,
"0125/21","2212","6121",2,"odbor dopravy (ORJ 100)","Další rekonstrukce a vıstavba SSZ -  PD","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2025,2027,0,3600000,0,0,0,0,0,0,0,0,0,1200000,0,1200000,1200000,0,1200000,1200000,0,1200000,0,
"0353/22","6171","6121",1,"odbor investièní (ORJ 230)","Nová radnice - rekonstrukce nákladního vıtahu","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2023,2024,0,2300000,0,0,2300000,0,2300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","MOb Proskovice - Investièní neúèelová dotace","Proskovice","MOb Proskovice",2024,2024,0,11902000,0,0,11902000,8990000,2912000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0133/22","3631","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce VO oblast Elzy Trioletové","Poruba,Svinov","Magistrát mìsta Ostravy",2020,2024,0,10410170,317000,93170,10000000,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0337/22","3745","6121",1,"odbor investièní (ORJ 230)","Promìna sadu Dr. Milady Horákové","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2022,2031,0,285140391,98543,2570037,9771000,0,9771000,0,0,0,0,11404250,0,11404250,41882760,0,41882760,41882760,0,41882760,177531040,
"0240/22","6330","6363",2,"MOb Hrabová","Vıstavba veøejného osvìtlení na ul. Luná","Hrabová","MOb Hrabová",2021,2025,0,1060258,60258,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0148/21","6330","6363",2,"MOb Ostrava-Jih","Demolice garáí a vybudování parkovištì na ul. Vıškovická","Ostrava - Jih","MOb Ostrava-Jih",2021,2025,0,24080000,805000,275000,0,0,0,0,0,0,0,9200000,13800000,23000000,0,0,0,0,0,0,0,
"0863/19","2143","6313",3,"Èerná louka s.r.o.","Fotovoltaika støecha pavilonu  A ","Moravská Ostrava a Pøívoz","Èerná louka s.r.o.",2022,2027,11000000,23000000,0,0,0,0,0,0,0,0,0,22000000,0,22000000,0,0,0,1000000,0,1000000,0,
"0143/23","6330","6363",1,"MOb Moravská Ostrava a Pøívoz","Nám. Dr. E. Beneše 6 - vımìna oken budovy radnice ÚMOb MOaP - 3. NP - etapa 7.","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2024,2025,0,10955500,0,0,0,0,0,0,0,0,0,5478000,5477500,10955500,0,0,0,0,0,0,0,
"0888/19","6330","6363",2,"MOb Radvanice a Bartovice","Rekonstrukce ZŠ v Radvanicích a Bartovicích","Radvanice a Bartovice","MOb Radvanice a Bartovice",2024,2027,0,15000000,0,0,0,0,0,0,0,0,0,3500000,1500000,5000000,3500000,1500000,5000000,3500000,1500000,5000000,0,
"0331/23","2321","6121",2,"odbor investièní (ORJ 230)","Rekonstrukce ÈSOV Kaplíøova","Slezská Ostrava","Magistrát mìsta Ostravy",2024,2024,0,3509000,0,0,3509000,0,609000,0,2900000,0,0,0,0,0,0,0,0,0,0,0,0,
"0279/23","6330","6363",1,"MOb Mariánské Hory a Hulváky","Energetické úspory BD Nájemnická 14","Mariánské Hory a Hulváky","MOb Mariánské Hory a Hulváky",2023,2025,2186389,23988202,0,40000,17948202,0,0,0,10603776,0,7344426,0,6000000,6000000,0,0,0,0,0,0,0,
"0162/23","3522","6351",1,"Mìstská nemocnice Ostrava","Nákup sanitního vozu ","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2025,2025,0,1600000,0,0,0,0,0,0,0,0,0,0,1600000,1600000,0,0,0,0,0,0,0,
"0068/22","4350","6121",1,"odbor investièní (ORJ 230)","Instalace fotovoltaickıch panelù Domov pro seniory Iris","Mariánské Hory a Hulváky","Magistrát mìsta Ostravy",2023,2025,2859000,4337240,0,0,1259000,1259000,0,0,0,0,0,3078240,0,3078240,0,0,0,0,0,0,0,
"0387/19","6171","6121",5,"odbor investièní (ORJ 230)","Administrativní budova magistrátu","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2024,2029,0,1401000000,0,0,400000,0,400000,0,0,0,0,400000000,0,400000000,700000000,0,700000000,300000000,0,300000000,600000,
"0253/23","5522","6123",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","Cisternová automobilová støíkaèka CAS 30 VH pro JSDH Plesná - obmìna 1 ks (spolufinancování SID MV)","Plesná","Magistrát mìsta Ostravy",2027,2027,0,11000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,6000000,11000000,0,
"0133/21","2212","6121",2,"odbor dopravy (ORJ 100)","Další údrba, rekonstrukce a vıstavba SSZ       ","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2025,2027,0,36300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100000,0,12100000,24200000,
