Datum,Stanice,Třída objektu,Počet
27.04.2024 20:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,36
27.04.2024 20:00,Bohumínská x 28. října - směr Přívoz,Ostatní,11
27.04.2024 20:00,Hlučínská x Slovenská - od Švermy,Ostatní,184
27.04.2024 20:00,Hlučínská x Slovenská - od Přívozu,Ostatní,27
27.04.2024 21:00,Novinářská x 28. října - od Fifejd,Ostatní,127
27.04.2024 21:00,Novinářská x 28. října - od Fifejd,Velké,3
27.04.2024 21:00,Novinářská x 28. října - od Vítkovic,Ostatní,43
27.04.2024 21:00,Novinářská x 28. října - od Vítkovic,Velké,4
27.04.2024 21:00,Novinářská x 28. října - od centra,Ostatní,12
27.04.2024 21:00,Novinářská x 28. října - od Poruby,Ostatní,52
27.04.2024 21:00,Novinářská x 28. října - od Poruby,Velké,2
27.04.2024 21:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,38
27.04.2024 21:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,23
27.04.2024 21:00,Hlučínská x Slovenská - od Švermy,Ostatní,38
27.04.2024 21:00,Hlučínská x Slovenská - od Přívozu,Ostatní,15
27.04.2024 22:00,Novinářská x 28. října - od Fifejd,Ostatní,107
27.04.2024 22:00,Novinářská x 28. října - od Fifejd,Velké,2
27.04.2024 22:00,Novinářská x 28. října - od Vítkovic,Ostatní,25
27.04.2024 22:00,Novinářská x 28. října - od Vítkovic,Velké,1
27.04.2024 22:00,Novinářská x 28. října - od centra,Ostatní,4
27.04.2024 22:00,Novinářská x 28. října - od Poruby,Ostatní,47
27.04.2024 22:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,20
27.04.2024 22:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,22
27.04.2024 22:00,Hlučínská x Slovenská - od Švermy,Ostatní,25
27.04.2024 22:00,Hlučínská x Slovenská - od Přívozu,Ostatní,11
27.04.2024 23:00,Novinářská x 28. října - od Fifejd,Ostatní,83
27.04.2024 23:00,Novinářská x 28. října - od Vítkovic,Ostatní,18
27.04.2024 23:00,Novinářská x 28. října - od Vítkovic,Velké,3
27.04.2024 23:00,Novinářská x 28. října - od centra,Ostatní,2
27.04.2024 23:00,Novinářská x 28. října - od Poruby,Ostatní,36
27.04.2024 23:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,12
27.04.2024 23:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,7
27.04.2024 23:00,Hlučínská x Slovenská - od Švermy,Ostatní,20
27.04.2024 23:00,Hlučínská x Slovenská - od Přívozu,Ostatní,1
28.04.2024 0:00,Novinářská x 28. října - od Fifejd,Ostatní,35
28.04.2024 0:00,Novinářská x 28. října - od Vítkovic,Ostatní,8
28.04.2024 0:00,Novinářská x 28. října - od centra,Ostatní,1
28.04.2024 0:00,Novinářská x 28. října - od Poruby,Ostatní,15
28.04.2024 0:00,Novinářská x 28. října - od Poruby,Velké,1
28.04.2024 0:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,13
28.04.2024 0:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,8
28.04.2024 0:00,Hlučínská x Slovenská - od Švermy,Ostatní,20
28.04.2024 1:00,Novinářská x 28. října - od Fifejd,Ostatní,30
28.04.2024 1:00,Novinářská x 28. října - od Vítkovic,Ostatní,10
28.04.2024 1:00,Novinářská x 28. října - od centra,Ostatní,2
28.04.2024 1:00,Novinářská x 28. října - od Poruby,Ostatní,13
28.04.2024 1:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,5
28.04.2024 1:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,5
28.04.2024 1:00,Hlučínská x Slovenská - od Švermy,Ostatní,15
28.04.2024 1:00,Hlučínská x Slovenská - od Přívozu,Ostatní,2
28.04.2024 2:00,Novinářská x 28. října - od Fifejd,Ostatní,16
28.04.2024 2:00,Novinářská x 28. října - od Vítkovic,Ostatní,5
28.04.2024 2:00,Novinářská x 28. října - od centra,Ostatní,2
28.04.2024 2:00,Novinářská x 28. října - od Poruby,Ostatní,7
28.04.2024 2:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,9
28.04.2024 2:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,4
28.04.2024 2:00,Hlučínská x Slovenská - od Švermy,Ostatní,8
28.04.2024 3:00,Novinářská x 28. října - od Fifejd,Ostatní,19
28.04.2024 3:00,Novinářská x 28. října - od Vítkovic,Ostatní,4
28.04.2024 3:00,Novinářská x 28. října - od centra,Ostatní,2
28.04.2024 3:00,Novinářská x 28. října - od Poruby,Ostatní,4
28.04.2024 3:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,1
28.04.2024 3:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,3
28.04.2024 3:00,Hlučínská x Slovenská - od Švermy,Ostatní,10
28.04.2024 4:00,Novinářská x 28. října - od Fifejd,Ostatní,16
28.04.2024 4:00,Novinářská x 28. října - od Fifejd,Velké,1
28.04.2024 4:00,Novinářská x 28. října - od Vítkovic,Ostatní,4
28.04.2024 4:00,Novinářská x 28. října - od Poruby,Ostatní,9
28.04.2024 4:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,5
28.04.2024 4:00,Hlučínská x Slovenská - od Švermy,Ostatní,8
28.04.2024 4:00,Hlučínská x Slovenská - od Přívozu,Ostatní,2
28.04.2024 5:00,Novinářská x 28. října - od Fifejd,Ostatní,31
28.04.2024 5:00,Novinářská x 28. října - od Fifejd,Velké,2
28.04.2024 5:00,Novinářská x 28. října - od Vítkovic,Ostatní,15
28.04.2024 5:00,Novinářská x 28. října - od Vítkovic,Velké,2
28.04.2024 5:00,Novinářská x 28. října - od centra,Ostatní,1
28.04.2024 5:00,Novinářská x 28. října - od Poruby,Ostatní,12
28.04.2024 5:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,1
28.04.2024 5:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,15
28.04.2024 5:00,Bohumínská x 28. října - směr Přívoz,Ostatní,1
28.04.2024 5:00,Hlučínská x Slovenská - od Švermy,Ostatní,70
28.04.2024 5:00,Hlučínská x Slovenská - od Přívozu,Ostatní,9
28.04.2024 6:00,Novinářská x 28. října - od Fifejd,Ostatní,58
28.04.2024 6:00,Novinářská x 28. října - od Vítkovic,Ostatní,32
28.04.2024 6:00,Novinářská x 28. října - od Vítkovic,Velké,1
28.04.2024 6:00,Novinářská x 28. října - od centra,Ostatní,1
28.04.2024 6:00,Novinářská x 28. října - od Poruby,Ostatní,50
28.04.2024 6:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,7
28.04.2024 6:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,14
28.04.2024 6:00,Bohumínská x 28. října - směr Přívoz,Ostatní,18
28.04.2024 6:00,Hlučínská x Slovenská - od Švermy,Ostatní,185
28.04.2024 6:00,Hlučínská x Slovenská - od Přívozu,Ostatní,23
28.04.2024 7:00,Novinářská x 28. října - od Fifejd,Ostatní,53
28.04.2024 7:00,Novinářská x 28. října - od Fifejd,Velké,1
28.04.2024 7:00,Novinářská x 28. října - od Vítkovic,Ostatní,35
28.04.2024 7:00,Novinářská x 28. října - od Vítkovic,Velké,3
28.04.2024 7:00,Novinářská x 28. října - od centra,Ostatní,3
28.04.2024 7:00,Novinářská x 28. října - od Poruby,Ostatní,59
28.04.2024 7:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,6
28.04.2024 7:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,20
28.04.2024 7:00,Bohumínská x 28. října - směr Přívoz,Ostatní,45
28.04.2024 7:00,Hlučínská x Slovenská - od Švermy,Ostatní,263
28.04.2024 7:00,Hlučínská x Slovenská - od Přívozu,Ostatní,22
28.04.2024 8:00,Novinářská x 28. října - od Fifejd,Ostatní,135
28.04.2024 8:00,Novinářská x 28. října - od Vítkovic,Ostatní,72
28.04.2024 8:00,Novinářská x 28. října - od Vítkovic,Velké,2
28.04.2024 8:00,Novinářská x 28. října - od centra,Ostatní,11
28.04.2024 8:00,Novinářská x 28. října - od centra,Velké,1
28.04.2024 8:00,Novinářská x 28. října - od Poruby,Ostatní,98
28.04.2024 8:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,16
28.04.2024 8:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,13
28.04.2024 8:00,Bohumínská x 28. října - směr Přívoz,Ostatní,94
28.04.2024 8:00,Hlučínská x Slovenská - od Švermy,Ostatní,166
28.04.2024 8:00,Hlučínská x Slovenská - od Přívozu,Ostatní,25
28.04.2024 9:00,Novinářská x 28. října - od Fifejd,Ostatní,159
28.04.2024 9:00,Novinářská x 28. října - od Fifejd,Velké,1
28.04.2024 9:00,Novinářská x 28. října - od Vítkovic,Ostatní,109
28.04.2024 9:00,Novinářská x 28. října - od Vítkovic,Velké,3
28.04.2024 9:00,Novinářská x 28. října - od centra,Ostatní,53
28.04.2024 9:00,Novinářská x 28. října - od Poruby,Ostatní,168
28.04.2024 9:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,19
28.04.2024 9:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,15
28.04.2024 9:00,Bohumínská x 28. října - směr Přívoz,Ostatní,49
28.04.2024 9:00,Hlučínská x Slovenská - od Švermy,Ostatní,186
28.04.2024 9:00,Hlučínská x Slovenská - od Přívozu,Ostatní,41
28.04.2024 10:00,Novinářská x 28. října - od Fifejd,Ostatní,184
28.04.2024 10:00,Novinářská x 28. října - od Vítkovic,Ostatní,130
28.04.2024 10:00,Novinářská x 28. října - od Vítkovic,Velké,2
28.04.2024 10:00,Novinářská x 28. října - od centra,Ostatní,83
28.04.2024 10:00,Novinářská x 28. října - od Poruby,Ostatní,179
28.04.2024 10:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,29
28.04.2024 10:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,14
28.04.2024 10:00,Bohumínská x 28. října - směr Přívoz,Ostatní,68
28.04.2024 10:00,Hlučínská x Slovenská - od Švermy,Ostatní,283
28.04.2024 10:00,Hlučínská x Slovenská - od Přívozu,Ostatní,37
28.04.2024 11:00,Novinářská x 28. října - od Fifejd,Ostatní,173
28.04.2024 11:00,Novinářská x 28. října - od Fifejd,Velké,3
28.04.2024 11:00,Novinářská x 28. října - od Vítkovic,Ostatní,146
28.04.2024 11:00,Novinářská x 28. října - od Vítkovic,Velké,3
28.04.2024 11:00,Novinářská x 28. října - od centra,Ostatní,87
28.04.2024 11:00,Novinářská x 28. října - od centra,Velké,3
28.04.2024 11:00,Novinářská x 28. října - od Poruby,Ostatní,185
28.04.2024 11:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,31
28.04.2024 11:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,11
28.04.2024 11:00,Bohumínská x 28. října - směr Přívoz,Ostatní,93
28.04.2024 11:00,Hlučínská x Slovenská - od Švermy,Ostatní,319
28.04.2024 11:00,Hlučínská x Slovenská - od Přívozu,Ostatní,41
28.04.2024 12:00,Novinářská x 28. října - od Fifejd,Ostatní,211
28.04.2024 12:00,Novinářská x 28. října - od Fifejd,Velké,1
28.04.2024 12:00,Novinářská x 28. října - od Vítkovic,Ostatní,125
28.04.2024 12:00,Novinářská x 28. října - od Vítkovic,Velké,4
28.04.2024 12:00,Novinářská x 28. října - od centra,Ostatní,99
28.04.2024 12:00,Novinářská x 28. října - od centra,Velké,1
28.04.2024 12:00,Novinářská x 28. října - od Poruby,Ostatní,171
28.04.2024 12:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,60
28.04.2024 12:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,16
28.04.2024 12:00,Bohumínská x 28. října - směr Přívoz,Ostatní,84
28.04.2024 12:00,Hlučínská x Slovenská - od Švermy,Ostatní,305
28.04.2024 12:00,Hlučínská x Slovenská - od Přívozu,Ostatní,37
28.04.2024 13:00,Novinářská x 28. října - od Fifejd,Ostatní,205
28.04.2024 13:00,Novinářská x 28. října - od Vítkovic,Ostatní,144
28.04.2024 13:00,Novinářská x 28. října - od Vítkovic,Velké,2
28.04.2024 13:00,Novinářská x 28. října - od centra,Ostatní,88
28.04.2024 13:00,Novinářská x 28. října - od Poruby,Ostatní,191
28.04.2024 13:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,45
28.04.2024 13:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,18
28.04.2024 13:00,Bohumínská x 28. října - směr Přívoz,Ostatní,86
28.04.2024 13:00,Hlučínská x Slovenská - od Švermy,Ostatní,372
28.04.2024 13:00,Hlučínská x Slovenská - od Přívozu,Ostatní,54
28.04.2024 14:00,Novinářská x 28. října - od Fifejd,Ostatní,259
28.04.2024 14:00,Novinářská x 28. října - od Vítkovic,Ostatní,183
28.04.2024 14:00,Novinářská x 28. října - od Vítkovic,Velké,4
28.04.2024 14:00,Novinářská x 28. října - od centra,Ostatní,109
28.04.2024 14:00,Novinářská x 28. října - od Poruby,Ostatní,201
28.04.2024 14:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,39
28.04.2024 14:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,16
28.04.2024 14:00,Bohumínská x 28. října - směr Přívoz,Ostatní,58
28.04.2024 14:00,Hlučínská x Slovenská - od Švermy,Ostatní,254
28.04.2024 14:00,Hlučínská x Slovenská - od Přívozu,Ostatní,61
28.04.2024 15:00,Novinářská x 28. října - od Fifejd,Ostatní,225
28.04.2024 15:00,Novinářská x 28. října - od Fifejd,Velké,1
28.04.2024 15:00,Novinářská x 28. října - od Vítkovic,Ostatní,140
28.04.2024 15:00,Novinářská x 28. října - od Vítkovic,Velké,3
28.04.2024 15:00,Novinářská x 28. října - od centra,Ostatní,98
28.04.2024 15:00,Novinářská x 28. října - od centra,Velké,1
28.04.2024 15:00,Novinářská x 28. října - od Poruby,Ostatní,217
28.04.2024 15:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,42
28.04.2024 15:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,23
28.04.2024 15:00,Bohumínská x 28. října - směr Přívoz,Ostatní,48
28.04.2024 15:00,Hlučínská x Slovenská - od Švermy,Ostatní,265
28.04.2024 15:00,Hlučínská x Slovenská - od Přívozu,Ostatní,50
28.04.2024 16:00,Novinářská x 28. října - od Fifejd,Ostatní,231
28.04.2024 16:00,Novinářská x 28. října - od Fifejd,Velké,1
28.04.2024 16:00,Novinářská x 28. října - od Vítkovic,Ostatní,179
28.04.2024 16:00,Novinářská x 28. října - od Vítkovic,Velké,3
28.04.2024 16:00,Novinářská x 28. října - od centra,Ostatní,121
28.04.2024 16:00,Novinářská x 28. října - od Poruby,Ostatní,205
28.04.2024 16:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,50
28.04.2024 16:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,20
28.04.2024 16:00,Bohumínská x 28. října - směr Přívoz,Ostatní,62
28.04.2024 16:00,Hlučínská x Slovenská - od Švermy,Ostatní,346
28.04.2024 16:00,Hlučínská x Slovenská - od Přívozu,Ostatní,36
28.04.2024 17:00,Novinářská x 28. října - od Fifejd,Ostatní,251
28.04.2024 17:00,Novinářská x 28. října - od Vítkovic,Ostatní,207
28.04.2024 17:00,Novinářská x 28. října - od Vítkovic,Velké,2
28.04.2024 17:00,Novinářská x 28. října - od centra,Ostatní,123
28.04.2024 17:00,Novinářská x 28. října - od centra,Velké,2
28.04.2024 17:00,Novinářská x 28. října - od Poruby,Ostatní,274
28.04.2024 17:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,77
28.04.2024 17:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,23
28.04.2024 17:00,Bohumínská x 28. října - směr Přívoz,Ostatní,95
28.04.2024 17:00,Hlučínská x Slovenská - od Švermy,Ostatní,404
28.04.2024 17:00,Hlučínská x Slovenská - od Přívozu,Ostatní,46
28.04.2024 18:00,Novinářská x 28. října - od Fifejd,Ostatní,216
28.04.2024 18:00,Novinářská x 28. října - od Fifejd,Velké,1
28.04.2024 18:00,Novinářská x 28. října - od Vítkovic,Ostatní,151
28.04.2024 18:00,Novinářská x 28. října - od Vítkovic,Velké,3
28.04.2024 18:00,Novinářská x 28. října - od centra,Ostatní,94
28.04.2024 18:00,Novinářská x 28. října - od centra,Velké,1
28.04.2024 18:00,Novinářská x 28. října - od Poruby,Ostatní,215
28.04.2024 18:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,60
28.04.2024 18:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,22
28.04.2024 18:00,Bohumínská x 28. října - směr Přívoz,Ostatní,63
28.04.2024 18:00,Hlučínská x Slovenská - od Švermy,Ostatní,458
28.04.2024 18:00,Hlučínská x Slovenská - od Přívozu,Ostatní,36
28.04.2024 19:00,Novinářská x 28. října - od Fifejd,Ostatní,170
28.04.2024 19:00,Novinářská x 28. října - od Vítkovic,Ostatní,122
28.04.2024 19:00,Novinářská x 28. října - od Vítkovic,Velké,2
28.04.2024 19:00,Novinářská x 28. října - od centra,Ostatní,57
28.04.2024 19:00,Novinářská x 28. října - od centra,Velké,1
28.04.2024 19:00,Novinářská x 28. října - od Poruby,Ostatní,166
28.04.2024 19:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,64
28.04.2024 19:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,20
28.04.2024 19:00,Bohumínská x 28. října - směr Přívoz,Ostatní,28
28.04.2024 19:00,Hlučínská x Slovenská - od Švermy,Ostatní,415
28.04.2024 19:00,Hlučínská x Slovenská - od Přívozu,Ostatní,48
28.04.2024 20:00,Novinářská x 28. října - od Fifejd,Ostatní,116
28.04.2024 20:00,Novinářská x 28. října - od Fifejd,Velké,2
28.04.2024 20:00,Novinářská x 28. října - od Vítkovic,Ostatní,42
28.04.2024 20:00,Novinářská x 28. října - od Vítkovic,Velké,4
28.04.2024 20:00,Novinářská x 28. října - od centra,Ostatní,48
28.04.2024 20:00,Novinářská x 28. října - od Poruby,Ostatní,93
28.04.2024 20:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,27
28.04.2024 20:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,28
28.04.2024 20:00,Bohumínská x 28. října - směr Přívoz,Ostatní,9
28.04.2024 20:00,Hlučínská x Slovenská - od Švermy,Ostatní,176
28.04.2024 20:00,Hlučínská x Slovenská - od Přívozu,Ostatní,16
28.04.2024 21:00,Novinářská x 28. října - od Fifejd,Ostatní,117
28.04.2024 21:00,Novinářská x 28. října - od Fifejd,Velké,3
28.04.2024 21:00,Novinářská x 28. října - od Vítkovic,Ostatní,23
28.04.2024 21:00,Novinářská x 28. října - od Vítkovic,Velké,3
28.04.2024 21:00,Novinářská x 28. října - od centra,Ostatní,12
28.04.2024 21:00,Novinářská x 28. října - od Poruby,Ostatní,56
